ComparisonID,Study1,Study2,AvgOddsRatio,ComparisonType
21001771 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,17.505265301751784,"Random patient, same study"
21001771 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,22.17266838914175,"Random patient, same study"
21001771 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,37.14841895767413,"Random patient, same study"
21001771 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,31.38509015614604,"Random patient, same study"
21001771 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.10044393133539,"Random patient, same study"
21001771 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,31.6540772496656,"Random patient, same study"
21001771 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.480181519584875,"Random patient, same study"
21272396 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,46.878894077033955,"Random patient, same study"
21272396 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,39.43124085654951,"Random patient, same study"
21272396 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,42.68241616280861,"Random patient, same study"
21272396 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,59.24626236783911,"Random patient, same study"
21272396 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,44.59064721463296,"Random patient, same study"
21272396 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.295901183095097,"Random patient, same study"
21272396 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,40.001393420840415,"Random patient, same study"
21272396 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,57.81867796404834,"Random patient, same study"
21272396 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,25.480707094949892,"Random patient, same study"
21272396 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,28.569189838913676,"Random patient, same study"
21272396 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,53.206265116534546,"Random patient, same study"
21272396 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,41.54920100945239,"Random patient, same study"
21272396 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,65.27893001563181,"Random patient, same study"
21272396 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,20.035409290238647,"Random patient, same study"
21272396 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,50.408098976497946,"Random patient, same study"
21272396 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.51351893823013,"Random patient, same study"
21272396 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,65.48586930781454,"Random patient, same study"
21272396 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.544720551834324,"Random patient, same study"
21272396 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,42.75091683447672,"Random patient, same study"
21272396 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,56.30886814860172,"Random patient, same study"
21272396 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,33.78035487486634,"Random patient, same study"
21272396 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,37.27512208421763,"Random patient, same study"
21272396 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.22475213345963,"Random patient, same study"
21272396 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,47.3004813366508,"Random patient, same study"
21272396 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,33.41014012519914,"Random patient, same study"
21272396 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.919313251814298,"Random patient, same study"
21272396 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,45.72805273962963,"Random patient, same study"
21272396 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,46.308504658508184,"Random patient, same study"
21272396 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,28.621541494705248,"Random patient, same study"
21272396 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,30.41948768666602,"Random patient, same study"
21272396 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,46.591511343762804,"Random patient, same study"
21272396 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.044595677100148,"Random patient, same study"
21272396 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,44.50959867351152,"Random patient, same study"
21272396 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.278591814159753,"Random patient, same study"
21272396 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,23.093553455000823,"Random patient, same study"
21272396 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,43.55755057602515,"Random patient, same study"
21272396 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,42.672774481317134,"Random patient, same study"
21272396 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,42.38808352627307,"Random patient, same study"
21272396 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,37.36913070912934,"Random patient, same study"
21272396 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.944759844890173,"Random patient, same study"
31509843 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.958792206239686,"Random patient, same study"
31509843 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,18.388001043078503,"Random patient, same study"
31509843 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,17.942429701421176,"Random patient, same study"
31509843 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.708068802985792,"Random patient, same study"
31509843 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,18.36179132106622,"Random patient, same study"
31509843 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.919313251814298,"Random patient, same study"
31509843 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.0656319706192,"Random patient, same study"
31509843 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,23.077737662568154,"Random patient, same study"
31509843 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,16.294920327277314,"Random patient, same study"
31509843 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,17.705140147319657,"Random patient, same study"
31509843 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.982950515806284,"Random patient, same study"
31509843 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.780498106615473,"Random patient, same study"
31509843 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.778842188340782,"Random patient, same study"
31509843 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,12.186058109248394,"Random patient, same study"
31509843 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,12.536188206805265,"Random patient, same study"
31509843 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.834362681478932,"Random patient, same study"
31509843 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.901269552425408,"Random patient, same study"
31509843 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.05454898038872,"Random patient, same study"
31509843 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.164914561071033,"Random patient, same study"
31509843 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,11.44927152236097,"Random patient, same study"
31509843 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,16.075221161743272,"Random patient, same study"
31509843 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,13.000768652576681,"Random patient, same study"
31509843 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,14.086157353932261,"Random patient, same study"
31509843 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,16.528247419356042,"Random patient, same study"
31509843 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,13.886655534115132,"Random patient, same study"
31509843 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.295901183095097,"Random patient, same study"
31509843 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,13.428570548981675,"Random patient, same study"
31509843 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,20.003212830339866,"Random patient, same study"
31509843 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,10.847320077371863,"Random patient, same study"
31509843 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,12.668772769993975,"Random patient, same study"
31509843 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,21.170987184937577,"Random patient, same study"
31509843 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,21.742782388744104,"Random patient, same study"
31509843 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.878824753967027,"Random patient, same study"
31509843 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,8.983094604523082,"Random patient, same study"
31509843 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,14.572389534141951,"Random patient, same study"
31509843 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,15.025948820336046,"Random patient, same study"
31509843 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.08309099590535,"Random patient, same study"
31509843 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,15.007861519541654,"Random patient, same study"
31509843 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,17.866179319676935,"Random patient, same study"
31509843 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,17.69963869791842,"Random patient, same study"
37030589 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,33.889909406982895,"Random patient, same study"
37030589 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,35.68996944684543,"Random patient, same study"
37030589 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,37.34978882429381,"Random patient, same study"
37030589 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,49.68746967637286,"Random patient, same study"
37030589 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,32.7238360794343,"Random patient, same study"
37030589 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,45.72805273962963,"Random patient, same study"
37030589 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.0656319706192,"Random patient, same study"
37030589 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,50.253983001690735,"Random patient, same study"
37030589 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,26.64388640754048,"Random patient, same study"
37030589 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,29.292225050291005,"Random patient, same study"
37030589 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,45.86300944668396,"Random patient, same study"
37030589 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.256885307564318,"Random patient, same study"
37030589 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,40.501926790080134,"Random patient, same study"
37030589 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.02071965534938,"Random patient, same study"
37030589 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,21.56076559008287,"Random patient, same study"
37030589 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,41.41549327794097,"Random patient, same study"
37030589 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,43.19419927356329,"Random patient, same study"
37030589 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,53.8970066170355,"Random patient, same study"
37030589 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,38.442943195654884,"Random patient, same study"
37030589 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.981421291113083,"Random patient, same study"
37030589 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,30.124052350580953,"Random patient, same study"
37030589 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,24.311046592805543,"Random patient, same study"
37030589 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,26.699515110168274,"Random patient, same study"
37030589 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,33.559059904811164,"Random patient, same study"
37030589 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,26.86715619973428,"Random patient, same study"
37030589 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,40.001393420840415,"Random patient, same study"
37030589 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,13.428570548981675,"Random patient, same study"
37030589 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,36.085408521494124,"Random patient, same study"
37030589 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.174114429858736,"Random patient, same study"
37030589 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.766558254738293,"Random patient, same study"
37030589 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,33.180230341345634,"Random patient, same study"
37030589 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,25.999736991359903,"Random patient, same study"
37030589 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,35.5213741603426,"Random patient, same study"
37030589 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,14.85030782316315,"Random patient, same study"
37030589 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,29.97679954128448,"Random patient, same study"
37030589 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,30.63380047548788,"Random patient, same study"
37030589 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,37.93920665825891,"Random patient, same study"
37030589 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.63762555256693,"Random patient, same study"
37030589 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,27.12856437220937,"Random patient, same study"
37030589 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.20832037286873,"Random patient, same study"
37178462 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.90372714313159,"Random patient, same study"
37178462 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,38.190733532404195,"Random patient, same study"
37178462 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,40.308509370595026,"Random patient, same study"
37178462 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,47.536318774438186,"Random patient, same study"
37178462 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,33.455507630302215,"Random patient, same study"
37178462 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,46.308504658508184,"Random patient, same study"
37178462 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,23.077737662568154,"Random patient, same study"
37178462 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,50.253983001690735,"Random patient, same study"
37178462 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,30.78456119247541,"Random patient, same study"
37178462 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,31.994408131187164,"Random patient, same study"
37178462 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,50.41355136914518,"Random patient, same study"
37178462 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,28.080720549008674,"Random patient, same study"
37178462 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,43.13587714780912,"Random patient, same study"
37178462 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,18.983629652166684,"Random patient, same study"
37178462 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,22.03961588430757,"Random patient, same study"
37178462 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,45.06565752655112,"Random patient, same study"
37178462 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,44.196360307065646,"Random patient, same study"
37178462 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,41.87267436564029,"Random patient, same study"
37178462 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.6470958806557,"Random patient, same study"
37178462 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.728629450766702,"Random patient, same study"
37178462 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,43.186419723753424,"Random patient, same study"
37178462 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.41711484086484,"Random patient, same study"
37178462 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,36.95345160791924,"Random patient, same study"
37178462 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,48.171623764066,"Random patient, same study"
37178462 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,36.94734268068035,"Random patient, same study"
37178462 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,57.81867796404834,"Random patient, same study"
37178462 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,20.003212830339866,"Random patient, same study"
37178462 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,36.085408521494124,"Random patient, same study"
37178462 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,22.751495383125196,"Random patient, same study"
37178462 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,27.054087789856414,"Random patient, same study"
37178462 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.34807735296879,"Random patient, same study"
37178462 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,42.450483794487134,"Random patient, same study"
37178462 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,53.787990911061506,"Random patient, same study"
37178462 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,17.6524735495235,"Random patient, same study"
37178462 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.69673608934867,"Random patient, same study"
37178462 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,41.83796557572266,"Random patient, same study"
37178462 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,53.83960835214793,"Random patient, same study"
37178462 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,39.44538018091622,"Random patient, same study"
37178462 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.23760190376933,"Random patient, same study"
37178462 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.0109789896331,"Random patient, same study"
41773404 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.190626693912193,"Random patient, same study"
41773404 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,26.674901961545007,"Random patient, same study"
41773404 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,35.877486993345435,"Random patient, same study"
41773404 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,32.517011177902724,"Random patient, same study"
41773404 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,27.489652424888188,"Random patient, same study"
41773404 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,28.621541494705248,"Random patient, same study"
41773404 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,16.294920327277314,"Random patient, same study"
41773404 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,26.64388640754048,"Random patient, same study"
41773404 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,30.78456119247541,"Random patient, same study"
41773404 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,21.395362010701348,"Random patient, same study"
41773404 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,31.414557988624153,"Random patient, same study"
41773404 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.82422000329789,"Random patient, same study"
41773404 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,25.67993806242248,"Random patient, same study"
41773404 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.406729441430704,"Random patient, same study"
41773404 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,21.946434239146754,"Random patient, same study"
41773404 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,43.817869168495015,"Random patient, same study"
41773404 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,29.86235960956272,"Random patient, same study"
41773404 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.318160112985762,"Random patient, same study"
